N,v_est,a_est,tau_est
40.0,0.5,2.0,0.1
40.0,0.5,2.0,0.1
40.0,0.5133256167985436,2.0,0.3185043039403683
40.0,1.19979509567589,1.1178358126925725,0.24226536220573203
40.0,0.5645164087596265,2.0,0.1
40.0,0.5,2.0,0.2501963593508437
40.0,0.7314709666911892,1.6387468564164558,0.1
40.0,0.7239028500580651,2.0,0.1
40.0,0.5,1.4229926384562839,0.1
40.0,2.0,0.9323923021214724,0.17254513288562562
40.0,0.5,1.8840864559531394,0.1
40.0,1.1764493388274275,1.5850955435969594,0.20633875707806432
40.0,0.5652123666770051,2.0,0.1
40.0,0.5,1.4229926384562839,0.25700831111494143
40.0,2.0,1.3671837547097914,0.43445901626213124
40.0,0.5,1.8840864559531394,0.1
40.0,2.0,1.6354177818994555,0.39830298069919506
40.0,0.7745892693355907,2.0,0.1
40.0,1.5852852856001802,1.052906478283364,0.28395902070506646
40.0,2.0,1.1857889822404988,0.3807090745735159
40.0,1.359975462306063,0.7840960782054944,0.1
40.0,0.5,1.6483508859326983,0.1
40.0,1.1685987846779988,1.2807153643422173,0.10816040334564175
40.0,1.3970638135025517,0.9599947496149013,0.11562210784987823
40.0,1.1139506540256763,0.957269895750076,0.10582793200253399
40.0,0.5,2.0,0.1
40.0,0.5,2.0,0.1
40.0,2.0,1.3671837547097914,0.3467398632830936
40.0,1.5310118977492582,1.2180079116199987,0.5
40.0,0.588322011656407,2.0,0.1
40.0,2.0,1.1857889822404988,0.49667472510571686
40.0,0.5,0.5,0.2933164604448808
40.0,0.5334991034735624,2.0,0.3388541565013412
40.0,0.5,1.4229926384562839,0.1
40.0,0.5,2.0,0.1821091696821181
40.0,0.5,0.5895990804412893,0.5
40.0,2.0,1.3671837547097914,0.355205680517364
40.0,1.6774109484683404,0.7146106613407004,0.4514632391237009
40.0,2.0,1.6354177818994555,0.5
40.0,0.5,0.9956768564783589,0.3468988372781023
40.0,2.0,1.6354177818994555,0.419658760234956
40.0,0.5,1.6483508859326983,0.36098749847149114
40.0,0.5,0.7906254732882925,0.1915713008816577
40.0,2.0,1.3671837547097914,0.4896458690156019
40.0,0.7019553503430971,1.3420272778263234,0.1388362610466926
40.0,0.5,0.5895990804412893,0.4414311118375889
40.0,0.5,1.6483508859326983,0.1
40.0,0.7725428577629485,1.3803136172117632,0.1
40.0,1.9794707581131226,1.0574719809488329,0.5
40.0,1.0932536335692216,1.2267728957467967,0.16305652043759516
40.0,0.5,2.0,0.32864118831119804
40.0,1.3182749158654454,1.0173704359374407,0.2769705723878493
40.0,0.5028510596489205,2.0,0.1
40.0,0.5,0.9956768564783589,0.11302918210713825
40.0,0.5,1.2059921671312956,0.4438877840888017
40.0,1.4302830623635543,1.6581179116824232,0.4060627785928666
40.0,2.0,0.8345785735678612,0.3957304750600841
40.0,0.5,0.7906254732882925,0.352230589143666
40.0,1.044378087153541,1.0210396403052036,0.15219009193939745
40.0,1.1194357745515064,1.198080279662987,0.3953213753827076
40.0,0.9217349270648677,1.6237232357621494,0.1
40.0,2.0,1.1857889822404988,0.24199771100871142
40.0,0.5,1.6483508859326983,0.1
40.0,0.9072904479017931,2.0,0.1
40.0,1.6227633750333732,0.9222801311115222,0.33845996092029196
40.0,2.0,1.3671837547097914,0.5
40.0,1.1065065463668937,1.6852901687439474,0.2558418346439467
40.0,2.0,1.3671837547097914,0.2630734182573924
40.0,2.0,1.3671837547097914,0.2602925904414425
40.0,0.5,1.8840864559531394,0.1
40.0,0.5,1.4229926384562839,0.1
40.0,0.5,0.7906254732882925,0.1
40.0,1.8301812449102473,1.0189070669524833,0.4942944997988197
40.0,0.5,0.9956768564783589,0.1
40.0,1.5149488607625823,0.9879161317269735,0.17530464274986088
40.0,0.5473532839564298,2.0,0.1
40.0,0.5,2.0,0.1
40.0,2.0,1.6354177818994555,0.18013000584070288
40.0,0.5,2.0,0.12411020195098443
40.0,0.8078943001928914,2.0,0.33570306042292963
40.0,0.5643035009960345,1.8896771410556632,0.1
40.0,0.5694512618507794,2.0,0.1
40.0,0.926543097129984,2.0,0.16888880209903545
40.0,0.5,1.4229926384562839,0.1
40.0,0.8689445083119488,1.7223682340730841,0.1
40.0,2.0,1.6354177818994555,0.12512844386805694
40.0,2.0,1.6354177818994555,0.2907071609382624
40.0,0.5,0.9956768564783589,0.3315839255547672
40.0,0.8405006649577482,2.0,0.1
40.0,1.9471915837177034,0.7686159034393881,0.3911906259917707
40.0,0.5,0.5895990804412893,0.3084680303756271
40.0,0.5,1.8840864559531394,0.1
40.0,0.6724786716390541,1.2255785614100736,0.1
40.0,0.5157231842654993,2.0,0.1
40.0,0.5,1.6483508859326983,0.1
40.0,0.5,1.6483508859326983,0.1
40.0,0.5913809944846593,2.0,0.1
40.0,2.0,0.7483212091443778,0.4285204070869949
40.0,0.5,0.9956768564783589,0.2835697032499667
40.0,2.0,1.3671837547097914,0.5
40.0,2.0,0.9323923021214724,0.3955291248269615
40.0,2.0,1.6354177818994555,0.2655770856188337
40.0,2.0,1.046617431906086,0.41060534894642087
40.0,2.0,2.0,0.1649398706696859
40.0,1.468674796891596,1.61477405992148,0.4781546665395267
40.0,0.5,2.0,0.40069521153280496
40.0,2.0,1.3671837547097914,0.5
40.0,0.5,2.0,0.1
40.0,0.5,0.5,0.3666961560297618
40.0,0.5,1.4229926384562839,0.1
40.0,0.5,1.6483508859326983,0.1
40.0,0.7783862392277687,1.05882581349846,0.3209338461450277
40.0,0.5,1.2059921671312956,0.5
40.0,0.5244939193173775,2.0,0.1
40.0,0.5,1.4229926384562839,0.1
40.0,0.5766035523680063,1.6337797852749412,0.1
40.0,1.7817536425306173,1.0466006970494524,0.488689257109796
40.0,0.5,1.6483508859326983,0.20316193655215997
40.0,1.8048452089840408,1.515014969598848,0.4547667734878288
40.0,0.5,1.6483508859326983,0.2397820947970043
40.0,2.0,1.6354177818994555,0.47983726369093976
40.0,0.5,1.6483508859326983,0.1
40.0,0.6578716767519835,1.4319558984931318,0.1
40.0,0.9712327198945591,1.5409719911940747,0.10715588892507033
40.0,2.0,2.0,0.12322044464719645
40.0,2.0,1.1857889822404988,0.13413808933725552
40.0,0.5,2.0,0.1
40.0,0.5,0.5,0.4288017971108051
40.0,1.3202381623362298,1.5854979226688042,0.2606893607093912
40.0,0.5,0.5895990804412893,0.1429348948918137
40.0,2.0,1.1857889822404988,0.27284418551572287
40.0,1.308498148341193,1.2756282072326532,0.1173114254584719
40.0,0.5,1.2059921671312956,0.4943814913654342
40.0,1.6784053733587119,1.111045420756288,0.48892696064311764
40.0,2.0,1.3671837547097914,0.5
40.0,0.5,2.0,0.2978350005720186
40.0,0.5,1.8840864559531394,0.1
40.0,2.0,1.6354177818994555,0.4966864439481366
40.0,1.589011234366273,1.0504375998332152,0.4725609412200689
40.0,2.0,1.6354177818994555,0.1
40.0,2.0,0.7483212091443778,0.5
40.0,2.0,1.046617431906086,0.29409502538552207
40.0,0.6285142963236414,2.0,0.1
40.0,0.5,0.5,0.2676681049165053
40.0,2.0,2.0,0.1
40.0,2.0,1.3671837547097914,0.12462226447807001
40.0,0.5,1.4229926384562839,0.5
40.0,2.0,1.3671837547097914,0.28208364907625316
40.0,0.5,0.7906254732882925,0.5
40.0,1.8203752612900879,1.5020900182316006,0.5
40.0,2.0,2.0,0.478971681079652
40.0,2.0,1.046617431906086,0.18297585412439527
40.0,1.0050162667354892,1.8554770365062545,0.5
40.0,2.0,0.8345785735678612,0.22690897163019538
40.0,2.0,1.3671837547097914,0.40083931211819457
40.0,0.5,1.8840864559531394,0.1
40.0,0.5,1.8840864559531394,0.1
40.0,1.4670632440325737,1.2711003508731764,0.4799291317454912
40.0,2.0,1.6354177818994555,0.35508285112640164
40.0,0.5,1.4229926384562839,0.1
40.0,0.5,2.0,0.1
40.0,0.5,1.2059921671312956,0.1
40.0,0.5,1.4229926384562839,0.11912098999687365
40.0,0.5337275353472842,1.9979321954150966,0.1
40.0,0.5,2.0,0.4007399925816234
40.0,2.0,1.6354177818994555,0.22145212627643845
40.0,0.5,0.5895990804412893,0.1
40.0,1.8471315491195306,1.133235402107636,0.5
40.0,0.7965998355593997,2.0,0.1
40.0,0.5,1.6483508859326983,0.2139250551221763
40.0,2.0,0.7483212091443778,0.5
40.0,1.6627631126131055,1.2588894039888587,0.5
40.0,0.5,2.0,0.2684697211874002
40.0,1.5664757429012435,1.1904331188615844,0.3188667373227209
40.0,0.6467588255750536,2.0,0.1
40.0,0.5,2.0,0.11528452296578562
40.0,1.8838872703943468,1.2588746692813335,0.4443730019805579
40.0,0.5,2.0,0.1
40.0,2.0,1.3671837547097914,0.5
40.0,0.5,2.0,0.2520257832828966
40.0,0.5,1.2059921671312956,0.3283201408131312
40.0,1.2159975882668432,1.2307939034829127,0.1
40.0,2.0,1.046617431906086,0.2701996973042734
40.0,0.6022138079727547,2.0,0.1
40.0,0.5,0.5,0.5
40.0,0.5391164088848546,1.7473837049871226,0.1
40.0,0.5,2.0,0.1
40.0,0.5,1.4229926384562839,0.12688103296171155
40.0,0.6922064517937012,1.1906497560528067,0.1
40.0,1.0647367824780345,1.7514043235201329,0.3082856455809405
40.0,0.5,2.0,0.1
40.0,0.5,2.0,0.1
40.0,0.5,2.0,0.1
40.0,0.5,1.2059921671312956,0.1
40.0,0.5,0.5895990804412893,0.5
40.0,0.5,1.8840864559531394,0.1
40.0,0.6467410984068847,2.0,0.1
40.0,0.5,2.0,0.1
40.0,0.5,2.0,0.1
40.0,0.5,1.6483508859326983,0.1
40.0,0.5,0.9956768564783589,0.5
40.0,2.0,1.1857889822404988,0.5
40.0,0.5,1.4229926384562839,0.41914756385396407
40.0,0.5,1.6483508859326983,0.1
40.0,0.5,0.7906254732882925,0.3976385452974216
40.0,0.5,0.5895990804412893,0.5
40.0,0.5,1.2059921671312956,0.2122162798727094
40.0,0.7970426176646804,1.503929301468531,0.1
40.0,0.8752971632768719,0.9415950120081081,0.2556666246445898
40.0,2.0,1.3671837547097914,0.2524928729299445
40.0,0.5,1.2059921671312956,0.1
40.0,0.5,1.8840864559531394,0.1
40.0,0.743287111565927,1.1088251499881518,0.2548704091874082
40.0,1.0757058646271735,1.246784990155516,0.16685434780519748
40.0,0.788014747488814,1.5211590278544984,0.1
40.0,1.3077159590325849,0.8154304603262225,0.1849368132711754
40.0,2.0,0.9323923021214724,0.3505605637614589
40.0,1.8920417503748124,0.88219889799211,0.16424357270171397
40.0,0.5,1.6483508859326983,0.1
40.0,0.8230860911001014,2.0,0.1
40.0,0.5,0.7906254732882925,0.5
40.0,1.4217049420115269,1.6681224735179752,0.2779784825306144
40.0,0.5,1.2059921671312956,0.1
40.0,2.0,1.6354177818994555,0.14858033749274596
40.0,0.5,2.0,0.1
40.0,0.8759068454839577,1.5311832904997944,0.21729490261314033
40.0,2.0,1.6354177818994555,0.22175667786606018
40.0,2.0,1.1857889822404988,0.37965937896434976
40.0,2.0,0.6705869629197106,0.44056697691998425
40.0,0.5,1.8840864559531394,0.29390278879867604
40.0,1.2853818321987793,0.932560051183078,0.139863450873387
40.0,0.7267959244363932,2.0,0.1
40.0,0.9118703051220777,1.4707946056647498,0.1090087480850731
40.0,0.741318578733477,2.0,0.1
40.0,0.5540447593229904,2.0,0.1
40.0,0.5,0.7906254732882925,0.1
40.0,0.8440160832159112,2.0,0.1
40.0,0.5,1.8840864559531394,0.1
40.0,1.143560194612684,1.1728057098854054,0.4168452539330748
40.0,2.0,1.1857889822404988,0.29029420772954606
40.0,2.0,2.0,0.3813757576314814
40.0,2.0,1.6354177818994555,0.24047742439123815
40.0,1.8984687412655548,0.8792123414278769,0.23641499800938343
40.0,0.6392262470620538,0.9433218462744243,0.12777350742886337
40.0,2.0,2.0,0.14610421041349902
40.0,0.5,2.0,0.1
40.0,0.6176622585216962,2.0,0.1
40.0,1.266859367149391,1.872013599913127,0.30814051476680027
40.0,0.5,2.0,0.1
40.0,1.9865646937649057,0.8402228995484473,0.49506569082999263
40.0,0.5,1.4229926384562839,0.1
40.0,2.0,1.6354177818994555,0.3719092746087071
40.0,0.5,2.0,0.1
40.0,0.5,1.6483508859326983,0.1
40.0,0.9155405070656543,2.0,0.13935104347189398
40.0,1.046963850253888,2.0,0.37149452845931075
40.0,0.5,2.0,0.1
40.0,0.5,0.5,0.44478659826042666
40.0,1.7959593186061595,1.3205076194719012,0.3623095858048281
40.0,0.5,1.6483508859326983,0.1
40.0,2.0,0.6705869629197106,0.1
40.0,0.5,1.6483508859326983,0.10326013786711696
40.0,0.5,0.5,0.5
40.0,0.5316747617059112,2.0,0.1
40.0,0.5,2.0,0.4597572094188843
40.0,0.5,1.8840864559531394,0.1
40.0,2.0,0.9323923021214724,0.5
40.0,1.2172928926156366,1.5319111904416216,0.1582897654601073
40.0,0.5,1.4229926384562839,0.47364848949969346
40.0,1.9269968232534358,0.9677154532587888,0.5
40.0,0.5,2.0,0.16770270017740996
40.0,1.4759011230161638,0.9087152959803887,0.3414148474156951
40.0,0.5,1.2059921671312956,0.5
40.0,0.5,0.9956768564783589,0.4132302461235395
40.0,0.5,0.7906254732882925,0.2671377222201732
40.0,0.5,0.9956768564783589,0.21164195115611567
40.0,0.5,0.5895990804412893,0.1847425765124197
40.0,2.0,0.9323923021214724,0.28111050877208904
40.0,1.4278413398757697,1.3060166785794223,0.49824887701338916
40.0,1.4010035799898557,1.1914010577673244,0.23772593663138764
40.0,0.5,0.9956768564783589,0.16213826154463878
40.0,1.159144233728967,1.2911615092748698,0.2067400887079554
40.0,1.7052208561850193,1.2275447231481975,0.5
40.0,1.3886281483999712,1.5074120931684085,0.3732268725353711
40.0,2.0,1.3671837547097914,0.16396002722535358
40.0,2.0,1.3671837547097914,0.5
40.0,1.2795757234940388,1.3044614058305857,0.28141979015178153
40.0,1.2522519823164464,1.6715764026502515,0.30541494017018944
40.0,2.0,1.3671837547097914,0.3494234186886044
40.0,0.5,1.8840864559531394,0.1
40.0,2.0,2.0,0.5
40.0,2.0,2.0,0.1
40.0,0.5,0.5,0.5
40.0,0.5492686845814766,1.9414021887346633,0.1
40.0,1.2373094679872867,0.9687921884045656,0.1
40.0,0.5569132440405279,2.0,0.1
40.0,2.0,1.3671837547097914,0.5
40.0,0.5591534900952295,2.0,0.19054712107560579
40.0,0.5,0.5,0.196514896236913
40.0,0.5,2.0,0.1
40.0,2.0,1.1857889822404988,0.38495024940158007
40.0,0.5970537222485369,2.0,0.3488592879397584
40.0,0.5934809645953107,1.796774437705889,0.1
40.0,1.405002747826132,1.4898439643985721,0.477616923337205
40.0,1.935012457950013,0.773453634440331,0.4543550017217398
40.0,0.5,2.0,0.11012601309623438
40.0,0.5,0.5,0.4147572306112983
40.0,2.0,2.0,0.3558122182618986
40.0,0.7896877867883746,1.0436725206530473,0.20642890065076341
40.0,0.5405899131782065,1.7426208018535918,0.1
40.0,0.6217000051164351,1.325680289824018,0.12732179181004194
40.0,0.5,1.4229926384562839,0.28678851551607304
40.0,0.5,1.4229926384562839,0.4248183263226439
40.0,1.3474480159632836,1.5534809796099844,0.4305007843131486
40.0,1.2329281989186633,1.0877956453714779,0.1
40.0,0.5,2.0,0.1
40.0,0.6142350720413469,2.0,0.1
40.0,2.0,0.9323923021214724,0.31381342492847025
40.0,0.5,0.5895990804412893,0.1769028070442435
40.0,0.5,1.6483508859326983,0.1
40.0,0.904072320267885,1.6554454602097393,0.143424917108245
40.0,1.8363713975285763,1.489005716980534,0.5
40.0,1.9346911210418476,1.4133354310051842,0.5
40.0,0.5,1.2059921671312956,0.1
40.0,0.5,1.6483508859326983,0.1
40.0,1.3929095805006155,1.963061743345066,0.3434305983355199
40.0,0.8836896639684093,1.5176978757639588,0.1167525155251321
40.0,0.5,0.9956768564783589,0.17125688974441605
40.0,0.5,1.4229926384562839,0.1
40.0,2.0,1.3671837547097914,0.5
40.0,2.0,0.9323923021214724,0.5
40.0,2.0,1.6354177818994555,0.40405756881186844
40.0,1.431596823014566,1.0454356940644929,0.5
40.0,1.7906830457718874,0.9321343333634009,0.1021066725393214
40.0,0.5,1.4229926384562839,0.1
40.0,0.5,1.6483508859326983,0.1
40.0,2.0,0.6705869629197106,0.38812577509729723
40.0,1.191775111877704,1.005806997711577,0.1481346759345256
40.0,2.0,1.1857889822404988,0.20024401868382963
40.0,0.5,0.5895990804412893,0.2454142507408964
40.0,0.5,1.8840864559531394,0.1
40.0,0.5,1.4229926384562839,0.1
40.0,0.5,1.8840864559531394,0.1
40.0,0.5,0.5,0.181162119342415
40.0,0.5912903101101293,2.0,0.1
40.0,1.6698969250457785,1.1167064123983723,0.28834360098997847
40.0,2.0,1.046617431906086,0.4515282232712712
40.0,1.1467478035984304,0.8214911988673453,0.4187284298593985
40.0,0.9931373928140725,1.2069787683943372,0.34761028855505804
40.0,0.5,1.6483508859326983,0.1
40.0,0.5,2.0,0.1
40.0,1.8624010456866844,0.8036090946979305,0.4119355206699158
40.0,2.0,2.0,0.5
40.0,0.5,1.6483508859326983,0.1
40.0,1.3511502299271954,1.2353601473506484,0.42920174962279584
40.0,0.5670867594328668,1.6611977132364897,0.1
40.0,0.5,1.8840864559531394,0.1
40.0,1.507548908117646,0.9927654155893963,0.3504528829124322
40.0,0.5,0.9956768564783589,0.1
40.0,0.5,0.5895990804412893,0.5
40.0,0.5473346684709326,2.0,0.1
40.0,1.6012008743287005,1.164616279031668,0.28323772634398114
40.0,0.9480754064822347,1.1247538108877944,0.1
40.0,2.0,1.1857889822404988,0.4879379289086542
40.0,2.0,1.1857889822404988,0.3473186659695948
40.0,0.5,0.5895990804412893,0.3881961355685017
40.0,0.5,1.4229926384562839,0.1
40.0,0.5,1.4229926384562839,0.1
40.0,0.5,1.4229926384562839,0.1
40.0,1.9839317354165917,1.1953929271578525,0.5
40.0,0.5,0.9956768564783589,0.21970065631202806
40.0,0.5,2.0,0.21895902471495032
40.0,0.5,1.8840864559531394,0.1
40.0,1.7642296332095277,1.1864866253289885,0.3020784061351173
40.0,0.5,1.4229926384562839,0.40189376385717696
40.0,0.7612940302563956,1.965919025773396,0.1887940745483201
40.0,1.1192399182154782,1.3371953536780656,0.14207416153488994
40.0,0.5,2.0,0.1
40.0,2.0,1.1857889822404988,0.3706445645495706
40.0,2.0,1.6354177818994555,0.5
40.0,1.5165142512962202,0.7904282773475575,0.1019611442240605
40.0,1.080521477663092,2.0,0.4630672717890607
40.0,0.5,1.8840864559531394,0.1
40.0,2.0,2.0,0.13324359619027742
40.0,1.0892754729949523,2.0,0.454934486549203
40.0,1.8437376490091937,0.7274212394372674,0.17318883623342013
40.0,0.5815062097665115,2.0,0.1
40.0,0.5,0.5895990804412893,0.5
40.0,0.5,1.4229926384562839,0.5
40.0,1.1024996428395135,1.5139752270910214,0.25062290242282576
40.0,0.5,1.8840864559531394,0.1
40.0,0.5,0.7906254732882925,0.3312707983808927
40.0,0.5,2.0,0.1
40.0,0.5,1.8840864559531394,0.1
40.0,2.0,1.046617431906086,0.1624423944332612
40.0,0.5,2.0,0.1
40.0,0.5,2.0,0.18295384543709392
40.0,1.3048527817722624,1.027835434444817,0.3208581377245835
40.0,0.6713595686447718,2.0,0.1
40.0,0.5649950156652701,1.2592966300603015,0.23977819898079328
40.0,1.931577283211362,1.693349570958379,0.5
40.0,0.5,0.5,0.4430690728804345
40.0,0.5,2.0,0.1
40.0,0.5,0.5895990804412893,0.14321974141954558
40.0,0.5,0.7906254732882925,0.5
40.0,0.8031689151823036,2.0,0.1
40.0,1.1591073042362692,1.1570748635072359,0.2930700290221203
40.0,0.5,1.8840864559531394,0.1
40.0,0.5,1.8840864559531394,0.1072835686815472
40.0,0.7289267312771075,2.0,0.1
40.0,0.5,2.0,0.5
40.0,0.5,0.5,0.1
40.0,0.5,2.0,0.1
40.0,0.5,1.8840864559531394,0.1
40.0,0.5,1.8840864559531394,0.1
40.0,1.6034369771136676,1.4790590452454537,0.5
40.0,0.5,0.5,0.30564201646714906
40.0,2.0,0.7483212091443778,0.19733340406537764
40.0,0.5,1.4229926384562839,0.1
40.0,1.1879218194481829,1.2598829264572147,0.5
40.0,0.5,2.0,0.1
40.0,0.5,0.5,0.3229243763843843
40.0,2.0,1.3671837547097914,0.2793814311867575
40.0,0.662181801772381,2.0,0.1
40.0,0.5,0.7906254732882925,0.23465148048815387
40.0,2.0,1.3671837547097914,0.5
40.0,0.5,2.0,0.1
40.0,2.0,0.8345785735678612,0.2004926190209443
40.0,0.5,1.4229926384562839,0.1
40.0,1.2096797192876922,1.2372220468158617,0.3617259826349548
40.0,0.5,1.2059921671312956,0.35300435958023935
40.0,0.5,1.4229926384562839,0.1
40.0,0.5,1.4229926384562839,0.12029286380867427
40.0,1.9699448972273481,1.2038803561556157,0.23816466243827894
40.0,1.1597737480024228,2.0,0.1
40.0,1.443297350205915,2.0,0.1
40.0,0.5,1.8840864559531394,0.1
40.0,2.0,1.1857889822404988,0.22462030228746271
40.0,0.5,2.0,0.1
40.0,0.5,0.5895990804412893,0.1
40.0,0.5,0.5895990804412893,0.5
40.0,1.3434133702311633,1.558146517070904,0.39537484594526884
40.0,1.3911089497550455,1.504723885343963,0.1455379539898361
40.0,0.5,2.0,0.1
40.0,2.0,0.9323923021214724,0.23993829357001184
40.0,0.5,0.5,0.29154362178143145
40.0,0.5,1.4229926384562839,0.1
40.0,2.0,1.1857889822404988,0.29752418056963126
40.0,0.5,1.6483508859326983,0.16163549789556564
40.0,0.5,1.4229926384562839,0.32426563653221013
40.0,0.8945087682212832,2.0,0.2582477048618623
40.0,1.6268907046441814,0.6554536352109226,0.1905387876076764
40.0,0.8428014846200887,1.5913283855260232,0.1
40.0,0.5,2.0,0.1
40.0,0.5,2.0,0.1
40.0,0.5,0.5,0.4390967431393603
40.0,0.6568544573495361,1.083187167670431,0.2075578445182279
40.0,1.6778196005476873,1.2475923294309361,0.48069644815553414
40.0,0.7356220625468923,1.6294994512194654,0.1
40.0,1.0303741220423335,1.4525232983551826,0.22094519643756222
40.0,1.6971196945881166,1.3974134953731527,0.241821122674719
40.0,2.0,1.3671837547097914,0.3550522221898399
40.0,2.0,1.1857889822404988,0.3130220902492842
40.0,1.6864659222357035,1.9394614030877366,0.24800497094066465
40.0,1.3068996010107476,1.2771885046447387,0.3794552606224981
40.0,0.5,0.7906254732882925,0.5
40.0,2.0,1.1857889822404988,0.3828704174101675
40.0,0.5,1.4229926384562839,0.1
40.0,0.5,2.0,0.2738341168885433
40.0,0.5,0.9956768564783589,0.40517930367522287
40.0,0.5,2.0,0.1
40.0,0.5,0.9956768564783589,0.3623096206789052
40.0,0.6316136069551416,2.0,0.1
40.0,0.5,1.4229926384562839,0.1
40.0,0.5504411360812475,1.7114331873581485,0.1
40.0,2.0,1.6354177818994555,0.5
40.0,1.7924031867381116,1.0403823302928599,0.4961080691094545
40.0,0.5464876141369653,1.9512819666259265,0.1
40.0,0.5,0.5895990804412893,0.5
40.0,0.5,1.6483508859326983,0.1
40.0,1.9589500854084478,1.0685493619280888,0.2607149356140034
40.0,0.8620671892950513,1.2369702033572216,0.17178750483132665
40.0,0.6117040919286798,2.0,0.1
40.0,1.727988323001214,1.0791650495670824,0.3623543668768002
40.0,1.2166163956429055,1.102380282431337,0.1
40.0,0.9024079641791702,1.0439216688800521,0.1
40.0,2.0,1.6354177818994555,0.32456617241722746
40.0,2.0,1.6354177818994555,0.46068313655078025
40.0,2.0,1.046617431906086,0.24570148297996658
40.0,2.0,1.046617431906086,0.11784319828821538
40.0,1.606853562460934,1.7016905418760342,0.3501024591898842
40.0,1.271824191813547,1.4662282855178836,0.44461503618259574
40.0,0.5,1.4229926384562839,0.5
40.0,2.0,1.3671837547097914,0.3211130176594592
40.0,0.5,2.0,0.1
40.0,1.8958242960121188,0.7894415223166802,0.41230495313328863
40.0,2.0,1.6354177818994555,0.5
40.0,0.5,0.5,0.5
40.0,0.5908904673640673,2.0,0.1
40.0,0.9801089916953378,1.0879926982461134,0.1
40.0,0.5,0.5,0.287533919195063
40.0,0.5,2.0,0.1
40.0,0.5,0.5895990804412893,0.5
40.0,0.5,1.4229926384562839,0.1741936555152171
40.0,0.5,2.0,0.1
40.0,0.6068138357906422,2.0,0.1
40.0,0.5,1.4229926384562839,0.1
40.0,2.0,1.046617431906086,0.46930452994067984
40.0,2.0,1.1857889822404988,0.38201170080868163
40.0,1.7072789852792207,1.3890980823460042,0.5
40.0,2.0,1.3671837547097914,0.3778343701351996
40.0,0.5,2.0,0.1
40.0,0.5,0.5,0.1
40.0,2.0,1.3671837547097914,0.2541944957610668
40.0,0.5,1.8840864559531394,0.1
40.0,0.5,1.8840864559531394,0.2269346646318775
40.0,1.5887947039967976,1.050580759702159,0.23416395275820934
40.0,0.9493570851926563,1.5764799585237592,0.1
40.0,0.5,2.0,0.1
40.0,2.0,0.8345785735678612,0.32753085753598044
40.0,0.5,2.0,0.42708455236394205
40.0,2.0,1.6354177818994555,0.5
40.0,0.5,2.0,0.1
40.0,0.5,1.8840864559531394,0.1
40.0,0.5,1.6483508859326983,0.2699852316464928
40.0,1.6396097786925603,1.137334400219265,0.32756920602650375
40.0,1.879919733132776,0.8878874548298773,0.21859124051449969
40.0,1.9285079797122453,0.6215663921722279,0.19518076876821028
40.0,0.5,1.4229926384562839,0.1
40.0,0.5,1.6483508859326983,0.1
40.0,0.5,1.8840864559531394,0.1
40.0,2.0,1.046617431906086,0.3592901034792966
40.0,2.0,1.046617431906086,0.4594263983311456
40.0,0.9204764888382183,1.0234299728454466,0.24459231695625513
40.0,0.5,2.0,0.1
40.0,2.0,1.6354177818994555,0.1
40.0,1.2890708015983046,1.2948529631313912,0.38908773184391
40.0,1.3206364725681277,1.4120347597372191,0.2522667535007477
40.0,0.5,0.7906254732882925,0.1720529973816416
40.0,0.6945223354954484,1.535373841777442,0.1
40.0,0.5,0.9956768564783589,0.16234310452024736
40.0,0.5,1.6483508859326983,0.1
40.0,0.5,0.5,0.37257984942623246
40.0,1.9916690106241877,1.3729025730849895,0.5
40.0,0.5,1.2059921671312956,0.1
40.0,0.8259800303504976,1.291013568448369,0.1
40.0,0.5,2.0,0.11634164165507899
40.0,0.5,2.0,0.4804830020528622
40.0,1.141151907228973,1.6341247755271675,0.3192970319567696
40.0,0.5,1.2059921671312956,0.3018475466218512
40.0,0.5,1.4229926384562839,0.1
40.0,0.5,0.5895990804412893,0.3104353079964606
40.0,1.024541620042601,1.4607922108879525,0.1
40.0,0.8101573259368471,2.0,0.1
40.0,0.5,2.0,0.11544855081637617
40.0,0.6763434348576263,2.0,0.2075546061147998
40.0,2.0,1.046617431906086,0.4125927456529106
40.0,2.0,1.046617431906086,0.346147056032005
40.0,0.5,2.0,0.1
40.0,0.5,2.0,0.1
40.0,1.419792834272559,1.313420211194671,0.3769051552449248
40.0,0.5,0.9956768564783589,0.44739663604468366
40.0,0.5303831993249889,2.0,0.1
40.0,0.5,1.8840864559531394,0.1
40.0,2.0,2.0,0.4473942612667932
40.0,0.5,2.0,0.1
40.0,2.0,1.6354177818994555,0.49630252612618625
40.0,0.5,1.2059921671312956,0.1148387255595818
40.0,1.0937288251432613,2.0,0.3240240237815927
40.0,2.0,1.6354177818994555,0.30564068287375595
40.0,2.0,1.6354177818994555,0.25809604856361273
40.0,1.0868033681064537,1.5358409774197779,0.3308854586945308
40.0,0.5,0.5,0.34999212869680385
40.0,0.5,2.0,0.1
40.0,0.5,1.6483508859326983,0.234804073522484
40.0,2.0,0.8345785735678612,0.5
40.0,2.0,1.046617431906086,0.26006608504457307
40.0,2.0,1.1857889822404988,0.21263836886293752
40.0,2.0,1.3671837547097914,0.4624775896487803
40.0,1.0285884596834163,1.3038975045979166,0.12396055728474864
40.0,0.5,2.0,0.25542993297794114
40.0,2.0,1.3671837547097914,0.29675689661146665
40.0,0.5,1.4229926384562839,0.1
